smiles,P2,P1,P3,P4,P5,P6,P7,P8,P9
CCOc1ccc(N(CC(=O)NCc2ccco2)S(C)(=O)=O)cc1,1,1,1,1,1,1,1,0,1
CC(=O)NC1CC1c1ccccc1,1,1,1,0,1,1,0,1,1
CCOc1ccccc1C(=O)NCCC(=O)O,0,1,0,1,1,1,0,1,1
Cc1ccc(/C=C2\C(=O)NC(=O)N(Cc3ccccc3Cl)C2=O)o1,1,1,1,1,1,1,1,1,1
C=CCn1c(SCC(=O)/C(C#N)=C(\C)N)nc2sc(CC)cc2c1=O,1,0,0,1,1,1,1,1,1
CC(C)(C)c1csc(NC2=NS(=O)(=O)c3ccccc32)n1,0,0,1,0,0,1,1,1,0
O=C(NCCCO)c1ccc(CSc2nc3ccccc3[nH]2)cc1,1,1,1,1,1,1,1,1,1
CC1CCCN(S(=O)(=O)c2ccc(NC(=O)CCN3C(=O)c4ccccc4C3=O)cc2)C1,1,1,1,1,1,0,1,1,1
COc1ccc2cc(CN(Cc3cccnc3)S(=O)(=O)c3ccccc3)c(=O)[nH]c2c1,1,1,0,0,0,1,1,1,1
CC(C)OC(=O)CSc1nnc(-c2cccnc2)n1N,0,0,1,0,1,1,1,0,1
COC(=O)C(F)(Sc1c(C)n(C)n(-c2ccccc2)c1=O)C(F)(F)F,1,1,1,1,0,1,1,0,1
O=C(Nc1cccc2nsnc12)c1cccs1,0,0,1,1,0,0,1,1,0
CN1C(=O)CC(Sc2ccccc2C(=O)O)C1=O,1,1,1,1,1,1,1,1,0
O=[N+]([O-])c1ccc(Sc2n[nH]c(-c3ccc(Cl)cc3Cl)n2)nc1,1,1,1,1,1,1,1,1,0
CCCS(=O)(=O)N1CCCC(C(=O)NCc2ccc3c(c2)OCO3)C1,1,1,0,0,1,1,0,0,1
O=C(CSc1nc2ccccc2[nH]1)NCC1CCCO1,1,1,1,1,1,1,1,1,1
CC1CCc2nn(CC(=O)N3CCN(C(=O)c4ccco4)CC3)cc2C1,1,1,1,1,1,1,1,1,1
CCn1c(SCC(=O)N2CCCCC2C)nc2ccsc2c1=O,1,1,1,1,1,0,1,1,1
O=C(CN(C(=O)CCC(=O)Nc1nccs1)c1ccc2c(c1)OCO2)NCC1CCCO1,1,0,1,0,0,1,1,0,0
CCn1c(NCc2ccccn2)nc2c1c(=O)n(C)c(=O)n2C,1,0,1,0,1,1,1,0,1
O=C(NC1CCCCCC1)C1c2ccccc2C(=O)N1C1CC1,0,0,0,1,1,1,1,1,1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)cc1,1,1,1,1,1,0,1,1,1
Cc1nnc(SCc2cc(=O)nc(Nc3nc(C)c4ccccc4n3)[nH]2)s1,1,0,1,1,0,1,1,1,1
O=C(c1cc2nc(-c3ccco3)cc(C(F)(F)F)n2n1)N1CCN(c2ccccc2)CC1,0,1,1,1,0,1,1,1,1
CC(C)=C1C(=O)NN(c2ccc(C)c(Cl)c2)C1=O,1,1,1,1,1,1,1,1,1
CC(C)OC(=O)CC1C(=O)NCCN1C(=S)NC(=O)CCc1ccccc1,1,1,1,1,1,1,1,1,1
COc1cc2c(C(=O)NCc3ccc(C)o3)cn(CC(C)C)c(=O)c2cc1OC,1,1,1,1,1,1,0,1,1
CN(c1ccc(OCC(=O)OCC(=O)Nc2ccccc2)cc1)S(=O)(=O)c1ccc(F)cc1,1,1,1,1,1,1,1,1,1
O=C(c1ccco1)N1CCN=C1SCc1ccccc1Cl,0,0,1,1,0,0,1,1,1
N#C/C(=C\c1cn(CCOc2ccccc2)c2ccccc12)C(=O)NCc1ccco1,1,1,1,1,1,0,1,1,1
COc1ccc(-c2nn(-c3ccccc3)cc2CO)cc1,1,1,1,1,1,1,1,1,1
CC1(C)C=Cc2c(c3ccccc3[nH]c2=O)O1,1,1,1,1,1,0,0,1,1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3nnc(-c4ccco4)s3)CC2)cc1,1,1,0,1,0,1,1,1,1
O=C(O)C1=C(C(=O)Nc2ccc(F)c(Cl)c2)CCCC1,1,1,0,1,1,1,1,1,1
COc1cccc(Nc2nc(N)nc(-c3oc4ccccc4c3C)n2)c1,1,1,1,1,1,1,1,1,1
O=[N+]([O-])c1ccc(CN2CCOCCOCCOCC2)cc1,1,1,1,1,1,1,1,1,1
COc1ccc(NC(=O)CSc2nccc(C)n2)cc1,0,0,0,0,1,1,0,0,1
O=C(Cn1c(C(=O)N2CCc3ccccc3C2)cc2sccc21)c1ccccc1,0,1,0,0,0,1,1,1,1
COc1ccc(Cn2nnnc2CN2CCOCC2)cc1,1,0,1,0,1,1,1,1,1
Cc1cccnc1N1C(=O)C2C3c4ccccc4C(c4ccccc43)C2C1=O,1,1,1,1,1,0,1,1,1
Cc1ccc(/C=N/c2ccccc2C(N)=O)o1,1,1,1,1,1,1,1,1,1
O=C(Nc1ccccc1Oc1ccccc1)c1ccc(Br)o1,1,1,1,1,1,1,1,1,0
CCCCn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C,0,0,0,0,1,1,1,1,1
COc1ccc(CCN2C(=O)CCC2(C)C(=O)NCc2cccnc2)cc1OC,1,1,1,1,0,1,1,1,1
CCOc1ccccc1C1N(c2ccc(OC)cc2)C(=O)C2CCCN21,1,1,0,1,1,1,1,1,1
CC1Cc2ccccc2N1C(=O)COC(=O)C1=COCCO1,1,0,1,1,1,1,1,1,1
CS(=O)(=O)NC1=NC2=NC(c3ccc(Br)cc3)=CC(c3ccccc3)N2N1,1,1,1,1,1,1,1,1,1
CCCn1c(O)c(C(=O)NCc2ccc(OC)c(OC)c2)c(=O)c2ccccc21,0,1,1,0,1,0,0,1,0
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccccc1,1,1,1,1,1,1,1,1,1
CC1(C)Cc2c(C#N)c(SCCOc3ccccc3)nc(N3CCOCC3)c2CO1,1,1,0,1,1,1,1,1,1
CCOC(=O)c1ccc(NC(=S)NCCCN2CCN(C3CCCCC3)CC2)cc1,1,1,1,1,1,1,1,1,1
CCOc1ccccc1C1C(C(=O)Nc2ccccc2OC)=C(C)N=C2N=NNN21,1,1,1,1,1,1,1,1,0
c1csc(C(c2nnnn2C2CCCC2)N2CCOCC2)c1,1,0,0,1,1,1,1,0,1
O=C(CCSc1ccccc1)Nc1nnc(-c2ccccc2)o1,0,0,1,1,0,1,1,1,1
COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)Nc2ccc3c(c2)OCO3)cc1,0,1,0,1,1,1,1,1,1
Cc1cccc(-n2c(Cc3cc(=O)[nH]c(=O)[nH]3)nnc2SCC(=O)N2CCCCC2)c1,1,1,1,0,1,1,1,1,1
CCn1c(CCC(=O)Nc2cc(F)ccc2C)nc2cc(S(=O)(=O)N(C)C)ccc21,1,0,1,1,0,1,1,1,1
Cc1cc(-n2c(SCCC#N)nnc2-c2cccnc2)ccc1Cl,1,1,1,1,0,1,1,1,1
O=C(COC(=O)c1ccccc1C(=O)c1ccccc1)c1ccco1,1,1,1,1,1,1,1,1,1
CCOC(=O)CSc1nc(=O)c(-c2ccccc2)n[nH]1,1,1,1,1,1,1,1,1,0
Cc1nc(C)c(C(=O)Nc2nc3c(C)cccc3s2)o1,0,0,1,1,1,1,1,1,1
CCN(CC)S(=O)(=O)c1ccc2oc(SCc3ccc(F)cc3)nc2c1,1,1,1,1,0,1,0,1,1
CC(C)CN(C(=O)COC(=O)CCN1C(=O)c2ccccc2C1=O)C1CCS(=O)(=O)C1,1,1,1,1,1,1,1,1,1
Cn1c(=O)n(C)c2cc(C(N)=O)ccc21,1,1,0,1,1,1,0,1,0
Cc1ccc(-n2nnnc2Sc2ccc(S(=O)(=O)NCCN(C)C)cc2[N+](=O)[O-])cc1,1,1,1,1,1,1,1,1,1
CCNc1ccc(C(=O)OCC)cc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,1,0,0,1,0,0,1,1,0
CN1C(=O)C(=CNc2ccc(Cl)cc2)C(=O)N(C)C1=O,1,1,1,1,1,1,1,1,1
CCOc1ccccc1-n1c(SCC(=O)N2CCOCC2)nnc1-c1ccccn1,0,1,0,0,1,1,1,1,1
COc1cccc(N2CCN(c3ncnc4c3cnn4-c3ccc(C)cc3C)CC2)c1,1,0,1,1,1,1,1,1,1
CC(C)CC(NC(=O)c1[nH]cnc1C(=O)NC(C)c1ccccc1)C(=O)OC(C)(C)C,1,1,1,1,1,1,1,1,1
Cc1ccc2nsnc2c1S(=O)(=O)NCc1ccc2c(c1)OCO2,0,0,1,0,0,1,1,1,1
COc1cc2ncnc(NCc3ccccc3)c2cc1OC,1,1,1,1,1,1,1,1,1
O=C(NCC1CCCO1)C1C2C=CC3(CN(Cc4cccs4)C(=O)C13)O2,1,1,1,0,1,1,1,1,1
COC(=O)c1cccc(N2C(=O)c3cccnc3C2=O)c1,0,1,0,1,1,1,1,1,1
CCN1CCN(C(=S)Nc2cccc(Cl)c2)CC1,1,1,1,1,1,1,1,1,1
O=C(CCOc1ccccc1)Nc1ccc([N+](=O)[O-])cc1,1,1,1,1,1,1,1,1,1
Cc1ccc(NC2=NC3(CCCCC3)N=C(N)N2)c(C)c1,1,0,1,0,1,1,1,1,1
CNc1nc(-c2ccccc2)nc(-c2ccccc2)c1C#N,1,1,1,1,1,1,1,1,1
COC(=O)CSc1nnc(CSc2nc(C)cc(C)n2)n1Cc1ccco1,0,1,1,1,0,1,1,1,1
O=C(Nc1ccccc1)N(CCN1CCOCC1)Cc1cccc(Cl)c1,0,1,1,0,1,0,1,1,1
O=[N+]([O-])c1ccc(Cl)cc1NCCOc1ccc(F)cc1,1,1,1,1,1,0,1,1,1
O=C(NC1CCCCC1)c1ccc(CN2CCOCC2)cc1,1,1,1,1,1,1,1,1,0
Cc1nc(SCC(=O)NC(C)c2ccccc2)c2oc3ccccc3c2n1,1,1,1,1,1,1,1,1,1
CCCC(=O)c1cc2cc(Cl)ccc2oc1=O,1,1,1,1,1,1,1,1,1
O=S(=O)(Nc1nc2ccccc2nc1Nc1ccccc1)c1ccccc1,1,1,1,1,1,0,1,1,1
O=C(C1Cc2ccccc2O1)N1CCCCC1,1,1,1,1,1,1,0,1,0
Cn1c(=O)c2c(nc(OCc3ccccc3)n2C)n(C)c1=O,1,1,1,1,1,1,1,1,1
O=C(NCc1ccc(F)cc1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,1,1,1,1,0,1,1,1,1
CCCC(=O)NCc1cc(-c2nn(C)c(=O)c3ccccc23)ccc1C,1,1,1,1,1,0,1,1,0
O=C1C2C3CCCC3=C3CCCC3C2C(=O)N1c1ccc(F)cc1,1,1,1,1,1,1,1,1,1
N#CCN1C(=O)C2CCCN2c2ccc(S(=O)(=O)N3CCOCC3)cc21,1,1,1,1,1,1,1,1,1
COc1cc(/C=C2/SC(NS(=O)(=O)c3ccccc3)=NC2=O)c([N+](=O)[O-])cc1OC,1,1,1,1,1,1,1,1,1
CC(C)N(Cc1nc(-c2ccc(Cl)cc2)no1)C(=O)CN(C)S(=O)(=O)c1ccc(Cl)cc1,1,1,1,1,1,1,1,1,1
O=C(CSc1cccc(C(F)(F)F)c1)N1CCN(S(=O)(=O)c2ccccc2)CC1,1,1,1,1,0,1,1,1,1
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)N1CCOCC1)c1ccc2c(c1)OCO2,1,1,1,1,0,1,1,0,1
Cc1ccc(-c2ccc(/C=N/NC(=S)Nc3ccccc3)o2)cc1[N+](=O)[O-],1,1,1,1,1,0,1,1,1
Cc1ccc2nc(-c3cccs3)oc(=O)c2c1,1,1,1,1,1,1,1,1,1
CCCc1ccc(OCc2ccc(C(=O)OC)o2)c(OC)c1,1,1,1,1,1,1,1,1,0
CCc1cc2c(CN3CCN(C)CC3)cc(=O)oc2cc1O,1,1,1,1,1,1,1,0,1
O=C(Cn1cnc2c(nnn2-c2ccc(F)cc2)c1=O)N1CCCc2ccccc21,1,0,1,0,1,1,1,1,1
Cc1cncn1CCc1nc2c3ccccc3nc(=S)n2[nH]1,1,1,0,0,0,1,1,1,1
CC(C)(C)n1nnnc1C(c1cc2cc3c(cc2[nH]c1=O)OCO3)N1CCN(c2ccccc2)CC1,1,0,1,1,1,1,1,1,1
O=C(Cn1ncn2c(cc3ccccc32)c1=O)NCCC1=CCCCC1,0,1,1,1,1,1,1,0,1
CCSc1nnc2c(n1)OC1(CCCC1)Nc1ccccc1-2,1,1,1,1,1,1,0,1,1
CC(NC(=O)c1cccs1)C(c1cccs1)N1CCN(Cc2ccccc2)CC1,1,1,1,1,0,1,1,1,1
COc1ccc(C2=CC(c3sccc3C)N3NN=NC3=N2)cc1,1,1,1,1,1,1,1,0,1
O=S(=O)(NCCc1ccc2c(c1)OCCO2)c1cccs1,0,1,0,1,1,1,0,1,1
O=C(c1ccccc1-c1nc2ccccc2[nH]1)N1CCOCC1,0,0,1,1,1,1,1,0,1
Cc1nn(-c2ccccc2)c(N2CCCC2)c1/C=N/O,1,1,1,1,1,1,1,1,1
COc1cccc(NC(=O)CSc2nnc(Cn3nnc4ccccc43)n2C)c1,1,1,1,1,1,1,1,1,1
Nc1nnc(-c2cccnc2)s1,1,1,1,0,1,1,0,1,1
COc1ccc(OC)c(-c2cc(C(=O)Nc3c(C)nn(Cc4ccccc4Cl)c3C)no2)c1,0,1,1,1,1,0,1,1,1
O=C(CSc1ccc2nnc(-c3ccccc3)n2n1)NCc1ccco1,0,0,1,1,0,1,0,1,1
CCOC(=O)N1CCN(C(c2ccc(C(C)C)cc2)c2sc3nc(C)nn3c2O)CC1,0,1,1,1,0,1,1,0,1
COc1ccc(-n2c(=O)c3ccccc3n(CC(=O)Nc3cc(C)on3)c2=O)cc1OC,0,1,1,1,1,1,1,0,1
CCOC(=O)c1ccccc1NC(=O)c1c(O)n(CC)c2ccccc2c1=O,0,1,1,0,1,1,1,1,0
O=C(NC1=NC(=O)C(F)(C(F)(F)F)S1)NC1CCCCC1,1,1,1,1,1,1,1,1,1
Cc1cc(C(=O)O)c(CSc2ncn[nH]2)o1,1,1,0,1,1,1,1,1,1
Cc1cc(NC(=O)CCC2CCCCC2)no1,1,1,1,1,1,1,1,1,0
CCOC(=O)c1cc2occc2n1CCCN1C(=O)c2ccccc2C1=O,1,0,0,1,1,1,1,1,1
Cc1cccc(-c2nc(CS(=O)CC(=O)NCCCSC3CCCCC3)c(C)o2)c1,1,1,1,1,1,1,1,1,1
COc1ccc2c(c1)C1(N=c3ccccc3=C3Nc4ccccc4N31)C(=O)N2,1,1,1,1,1,1,1,0,1
CC1=CC2=C(OC1N(C)C)c1cccc3cccc(c13)C2=O,1,1,0,0,1,1,1,1,0
O=C(CCN1C(=O)c2ccccc2C1=O)Oc1ccc2ccccc2c1,1,1,1,1,1,1,1,1,1
Cc1ccc(-c2noc(-c3cccs3)n2)cc1,1,0,1,1,1,0,0,1,1
c1ccc2c(c1)OCC(c1nn3cnnc3s1)O2,1,1,1,0,1,1,1,1,1
Cc1ccc(OCCOCCOc2ccccc2/C=C2/SC(=S)NC2=O)cc1,1,1,1,1,1,0,1,1,1
S=C(Nc1ccccc1)N1CCn2c1nc1ccccc12,1,1,1,1,1,1,1,1,1
Cc1cccc(NC(=O)CSc2nc(=O)c(C#N)c(-c3ccccc3)[nH]2)c1C,1,1,1,1,1,0,1,1,1
CC(NC(=O)OC(C)(C)C)c1nnc(SCC(N)=O)o1,1,1,1,0,1,1,1,1,1
COc1ccccc1C1C2CCCCC2(O)CCN1CC(=O)Nc1ccccc1,1,1,1,0,1,1,1,1,1
COC(=O)c1ccccc1-n1c(C)nc2ccccc2c1=O,1,1,1,1,1,1,1,1,1
Clc1ccc(OCc2nn3c(-c4ccco4)nnc3s2)c(Cl)c1,0,1,1,0,0,1,1,1,1
Cc1ccc(C)c(NC(=O)c2ccccn2)c1,1,1,0,1,1,1,1,1,1
O=C(NCc1ccco1)Nc1cccs1,1,0,1,1,0,0,0,1,1
O=C(c1cc2nc(-c3ccco3)cc(C(F)(F)F)n2n1)N1CCCCCC1,0,1,1,1,0,1,1,1,1
O=C(Cc1cccs1)Nc1ccccc1C(=O)O,1,1,1,1,1,1,1,0,0
COC(=O)c1nn(-c2ccccc2)c(Cl)c1/C=N/O,1,1,1,1,1,1,1,1,1
Cc1cccc(NC(=O)CSc2nc3ccccc3o2)c1,1,1,1,1,1,1,1,1,1
N#Cc1nc(COc2ccc(F)cc2)oc1NCCCn1ccnc1,1,0,0,1,1,1,1,1,1
COC(=O)c1ccc(N2C(=O)CC(N(C)CCc3ccc(OC)c(OC)c3)C2=O)cc1,1,1,0,1,0,0,0,1,0
C=CCn1c(SCn2nnc3ccccc3c2=O)nnc1-c1ccc(Cl)cc1,1,0,1,0,0,1,1,1,1
CCc1ccccc1NC(=O)CN(c1cccc(OC)c1)S(C)(=O)=O,1,1,0,1,1,1,0,1,0
COc1ccc2c(c1)OC(O)(C(F)(F)F)CC2=O,1,1,1,1,1,1,1,1,0
COc1ccc(C(=O)CSc2nc(=O)c3c(C)cc(C)nc3[nH]2)cc1OC,1,0,1,1,1,1,1,0,1
CC(NC(=O)c1ccccc1F)C(=O)O,1,1,1,1,1,1,1,1,1
COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1CNS(C)(=O)=O,1,0,1,0,1,1,1,1,0
COc1ccccc1NC(=O)c1nn(-c2ccc(F)c(F)c2)ccc1=O,1,1,1,1,1,1,1,1,1
CCCCOc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1,1,1,1,1,1,0,1,1,1
COCCN(CCOC)Cc1c(C)[nH]c2c(C)c(C)ccc2c1=O,1,1,1,1,1,0,1,0,1
c1ccc2[nH]c(CN3CCN(c4ncnc5c4oc4ccccc45)CC3)nc2c1,1,0,1,1,1,1,1,0,1
Cc1ccccc1OCC(=O)OCC(=O)NCc1cccs1,1,1,1,1,1,1,1,1,1
CCN(CC)S(=O)(=O)c1cccc(-c2n[nH]c(=S)n2Cc2ccccc2)c1,1,1,1,1,1,1,1,1,1
O=C(OCc1c(Cl)cccc1Cl)c1ccccn1,1,0,0,1,1,1,1,1,1
COc1ccc(CN2CC(C(=O)NCCCN3CCCCCC3)CC2=O)cc1,0,1,0,1,1,1,1,1,1
CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2CC(C)OC(C)C2)c1C,1,1,1,1,1,1,1,1,1
O=C1C=C(N(CCO)CCO)C2(CCCCC2)O1,1,1,1,0,0,1,1,0,1
Fc1ccc(CN2CCSCC2)cc1Br,0,1,1,1,1,1,1,1,0
O=C(N1CCOCC1)N1CCOCC1,1,1,1,0,1,1,1,1,1
Cc1ccccc1/N=C1\c2ccccc2C(=O)C1[N+](=O)[O-],1,1,1,1,1,1,1,1,1
Cc1nn(-c2ccccc2)c(Cl)c1CN(C(=O)CCl)c1cccc2ccccc12,1,1,1,1,1,1,1,1,1
Cc1cc(C)cc(OCC(=O)Nc2cccc(C(=O)O)c2)c1,1,1,1,1,1,0,1,1,1
O=C(c1ccco1)N1CCN(C(=O)N2c3ccccc3Sc3ccccc32)CC1,1,0,0,0,1,1,1,1,1
Cn1c(NC(=O)c2ccccc2)c(-c2ccccn2)c(=O)c2ccccc21,1,1,1,1,1,0,1,1,0
O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)NCC1CCCO1,0,0,1,0,0,1,1,1,0
CC(C)NC(=O)c1ccccc1NC(=O)/C=C/c1ccc([N+](=O)[O-])cc1,1,1,1,1,1,0,1,1,1
O=c1c(-c2nc3ccccc3s2)cccn1Cc1ccccc1,1,1,1,1,1,0,1,1,1
CCN1C(=O)N(CC)C(O)(c2ccccc2)C1(O)c1ccccc1,1,1,1,1,1,1,0,1,1
COc1cccc(-c2nn(-c3ccccc3)cc2C(=O)NCC(=O)O)c1,1,1,1,1,1,1,1,0,0
O=C(NC1CCCCC1)N(CCN1CCOCC1)Cc1cc2cc3c(cc2[nH]c1=O)OCCO3,1,0,1,0,1,1,1,0,0
C=CCn1c(SCC(=O)N2CCOCC2)nc(=O)c(Cc2ccccc2)c1O,1,1,1,1,1,1,1,0,1
Cc1c(NC(=O)COc2ccc3ccccc3c2)cccc1[N+](=O)[O-],1,1,1,1,1,0,1,1,1
Cc1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1F,1,0,1,1,1,1,0,0,1
CCC(Sc1nccn1C)C(=O)Nc1nnc(C)s1,0,1,1,1,1,1,0,1,1
Cn1c(C(=O)NCC2CCCO2)cc2oc3ccccc3c21,1,0,1,1,0,1,1,1,1
Cc1ccc(NC(=O)n2ccc(C(=O)N3CCOCC3)n2)cc1,1,1,1,1,1,0,1,1,1
Cc1cc(C)c(OCCCCn2cnc3ccccc3c2=O)c(C)c1,1,1,1,1,1,1,1,1,1
C=CCNC(=O)C(=O)Nc1ccccc1OC,1,1,1,1,1,0,1,1,1
Cc1ccc(N/C=C2\N=C(c3ccco3)OC2=O)cc1,1,0,1,1,1,1,1,0,1
COc1ccc(OCCN2C(=O)NC(C)(c3ccc(C)cc3)C2=O)cc1,0,1,0,0,1,1,1,1,0
CN(C)C1N(C(=O)c2ccc(Br)cc2)N=C2c3ccccc3S(=O)(=O)N21,1,1,1,1,1,1,1,1,0
O=C(Nc1cccc([N+](=O)[O-])c1)c1ccn[nH]1,1,1,1,1,1,1,1,1,1
Cc1sc2ncn3ncnc3c2c1C,1,1,1,1,1,1,1,1,1
Cc1cc(C)cc(NC(=O)CC2NCCNC2=O)c1,1,1,1,1,1,1,1,1,1
CC1=C(C(=O)Nc2ccccc2)C(c2cccc([N+](=O)[O-])c2)N=C2Nc3ccccc3N21,1,1,1,1,1,1,1,1,0
COC(=O)c1sc(NC(=O)c2cnccn2)c(C(=O)OC)c1C,1,1,1,0,1,1,1,1,1
Cc1ccc(-c2nnc(N3CCOCC3)c3ccccc23)cc1S(=O)(=O)NCC1CCCO1,1,1,1,1,1,0,1,1,1
CCCNC(=O)C1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0,1,1,1,1,1,1,1,0
COc1cccc(C2CC(c3ccccc3)N=C3N=CNN32)c1,1,1,1,1,1,1,1,1,1
CCOC(=O)N1CCN(CC(=O)Nc2c(C(=O)OC)[nH]c3ccc(Cl)cc23)CC1,1,0,1,1,1,1,0,1,1
CCN1CCN(Cc2c(OC)ccc3ccccc23)CC1,1,1,0,0,0,1,1,0,1
COc1cccc(NC(=O)Cc2nnc(SCC(=O)c3ccccc3)n2C)c1,0,1,0,0,1,1,0,1,1
Cc1nnc(Sc2nc(Sc3nnc(C)s3)nc(N3CCN(C)CC3)n2)s1,1,1,1,1,0,1,1,1,1
Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCN(S(=O)(=O)c3cnc[nH]3)CC2)CC1,1,0,1,1,0,1,1,1,1
O=C(O)c1ccc2c3c(cccc13)C(=O)N(c1cccc3ccccc13)C2=O,1,1,1,1,1,1,1,1,1
CCOc1cc(-c2noc(-c3cccnc3)n2)ccc1OC,0,1,0,0,1,1,1,0,1
Cc1ccc(-c2noc(C3CCCN(C(=O)c4c(F)cccc4F)C3)n2)cc1,1,1,0,1,1,1,1,1,1
COc1ccccc1C1=NOC(Cn2c(=O)c3c(ncn3C)n(C)c2=O)C1,0,0,1,1,1,0,0,1,1
CCCOc1ccccc1Nc1nc(=O)c(C)n[nH]1,1,0,0,1,1,1,0,1,1
Cc1ccc(N2CC(C(=O)N3CCCc4ccccc43)CC2=O)cc1,1,1,1,1,1,1,0,0,0
CCCCOCCCNC(=O)NC(CCSC)C(=O)OC,1,0,1,1,1,1,0,1,1
COCC(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1,0,0,1,0,1,1,0,1,0
Cc1nnc(SCc2nnc(-c3ccccc3)o2)n(N)c1=O,1,0,0,1,0,1,1,1,1
CCOC(=O)Nc1cc2c(C)cc(=O)oc2cc1C,1,1,0,1,1,1,1,1,1
O=C(C1CCCN(S(=O)(=O)c2cccc3nonc23)C1)N1CCN(c2cccc(Cl)c2)CC1,1,1,1,1,1,1,1,1,1
COc1ccc(Cl)cc1C(=O)Nc1ccccc1N1CCN(C(=O)C(C)C)CC1,1,1,1,1,1,1,1,1,1
CCCC(=O)Nc1ccc(C(=O)NCC(=O)OCC)cc1,1,1,1,1,1,1,0,0,1
CCOC(=O)c1[nH]c2ccccc2c1NC(=O)CN1CCCCC1,0,1,1,1,1,0,1,0,0
O=C1c2sc3nc4c(c(=O)n3c2C(=O)N1c1ccccc1)CCC4,1,1,1,0,1,1,0,1,0
N#CC1=C(SCc2ccccc2)NC(=O)CC1c1cccc(O)c1,0,1,1,1,0,1,1,1,1
CCOC(=O)N1CCN(C(=O)CSc2nnc(Cc3ccccc3)o2)CC1,1,0,1,1,1,1,0,0,1
CCOc1ccccc1NC(=O)NC1CC2CCCC(C1)N2Cc1nnnn1CCc1ccccc1,1,1,1,1,1,1,1,1,1
Cc1[nH]nc2c1C(C(C)C)C(C#N)=C(N)O2,1,1,1,0,1,1,1,1,1
NC1=N/C(=N\c2ccccc2)c2ccccc21,1,1,1,1,1,1,1,1,1
Cc1cc(C)cc(-n2nnc(C(=O)NCc3ccco3)c2N)c1,0,0,0,1,1,1,1,0,1
COc1ccc(NC2=Nc3ccccc3CC2)cc1,0,1,1,0,1,1,1,1,1
Cc1ccc(-c2csc(NC(=S)NC(=O)c3ccco3)n2)cc1,1,1,1,1,1,1,1,1,1
Cc1ccc(-c2nnc(SCC(=O)OC(C)C)n2N)cc1,1,1,1,1,1,1,1,1,1
Cc1cc(C)c2c(N)c(C(=O)NCc3ccco3)sc2n1,1,0,1,0,0,1,0,1,1
CCC(=O)Nc1cccc(NC(=O)CSc2nnnn2C2CCCC2)c1,1,1,1,1,0,0,1,1,1
O=C(Nc1ccc(O)cc1)c1ccc2c(c1)C(=O)N(c1ccc([N+](=O)[O-])cc1)C2=O,1,1,1,1,1,0,1,1,1
CC(=O)C1(C)N(O)C(C)(C)C(c2ccco2)=[N+]1[O-],1,1,1,1,1,1,1,1,1
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)COC(=O)c1cc(C)oc1C,1,1,0,1,1,1,0,1,0
O=C(NC1CCCCCCC1)c1ccc2c(c1)N(Cc1ccc(F)cc1)C(=O)CS2=O,1,1,1,1,1,0,1,1,1
Cc1ccsc1C(=O)N/N=C/c1ccc2c(c1)OCO2,1,1,1,1,1,1,1,1,1
O=c1nc(-c2ccccc2)n2n(Cc3ccccc3)c(O)c3ccccc3c1-2,1,1,1,1,1,1,1,1,1
CN(C)c1oc(-c2ccc(OCc3ccccc3)cc2)nc1C#N,1,0,1,0,1,1,1,1,0
O=S(=O)(c1ccc(F)cc1)N1CN(Cc2ccco2)c2nc3ccccc3nc21,1,1,1,1,1,1,1,1,1
CCNS(=O)(=O)c1cc(Br)ccc1OC,1,1,1,1,1,1,1,1,0
CCC(CC)C(=O)NCc1ccc2c(c1)cc(C)n2C,1,1,1,1,1,0,1,0,1
COc1ccc(OCC(=O)N(C)Cc2ccccc2)cc1,1,1,1,0,1,1,0,1,0
COc1ccc(C(=O)OCC(=O)c2ccccc2)cc1S(=O)(=O)N1CCOCC1,1,1,1,1,1,1,1,1,1
CCc1ccc(NC(=O)C2CCN(S(C)(=O)=O)CC2)cc1,1,0,0,0,1,1,1,0,1
COc1ccc(N2CCN(Cc3cc(=O)oc4cc(C)c(Cl)cc34)CC2)cc1,0,1,1,1,1,1,1,1,1
CC(/C=N/NC(=O)c1ccncc1)=C\c1ccco1,1,1,1,1,1,1,1,1,1
Cc1ccc2c(c1)C(=O)C(NC(=O)c1ccc(Cl)c(Cl)c1)CS2,1,1,1,1,1,1,1,1,1
